,del_M,AV,theta,epsilon_0,epsilon_1,epsilon_2,epsilon_3,epsilon_4,epsilon_5,epsilon_6,epsilon_7,epsilon_8,epsilon_9,epsilon_10,epsilon_11,epsilon_12,epsilon_13,epsilon_14,epsilon_15,epsilon_16,epsilon_17,epsilon_18,epsilon_19,epsilon_20,epsilon_21,epsilon_22,epsilon_23,object_id
10,-0.23961551192359068,0.0034360445683659234,1.48786581943718,-0.0030109908060253574,-0.29012628897983095,-0.21164721306791742,0.07132464276793565,-0.025668672291976526,-0.006308788688574653,-0.002347743450370146,0.03171849501624433,0.08420308019575916,-0.05966541410704875,-0.008165597299151424,-0.036208252604990596,0.07419368793823024,0.03192784914787886,0.11854692495535239,-0.005157053896128012,0.02526334888856703,-0.017912281164860818,0.07538932470667474,-0.008748546288016874,0.31341138474000724,-0.09720509592530645,-0.14979249866352518,-0.12548380607174403,11
11,-0.10041360890094872,0.1555381401561374,0.06041835306799956,-0.01825544730916786,-0.14598958737725062,0.10562869460397806,-0.0001264132740761908,-0.008507082187364727,-0.018147477842518793,0.012437418087312318,-0.05761738718014777,0.004149752426353475,0.10840796483201834,0.1902111882127099,0.08002309280346274,-0.14164287809773948,0.0820999741327076,0.33651810579013086,0.09149916121211547,-0.042658496518230705,0.06878558177146245,0.17375304809238054,0.16493298494129857,-0.13075523485585352,0.10921589546059814,-0.027398306429929874,0.03026575711508982,12
12,-0.016617534534031555,0.4928145006820218,0.8808371493730304,0.10436158756273652,0.32768634314366174,0.36734360896980567,-0.004874635038217495,-0.04740961089365927,-0.09907991109448619,-0.008276722814831317,0.07794154206310298,-0.06767666205424369,-0.0852033334812658,-0.1445250699300197,-0.05001694397742064,0.08285373183101044,-0.14021047404846676,-0.07406618582818188,0.10034303624318415,-0.032606827030142935,-0.05460041838522522,-0.04840852506988439,0.058409423245498054,0.038605443973062224,-0.14258214334145028,-0.026261316416175143,-0.14064534770894901,13
13,-0.039257616601597066,0.3832272525362439,-1.0072391412085584,-0.008732189404829725,-0.018554372906363654,-0.11361644191047597,0.11924799126624341,-0.0708505229933612,-0.00012957651161310776,0.007456648269878395,-0.043732999432724726,-0.02931914474290515,-0.06404270665300958,0.018793689192374948,0.050289996296016076,0.0121213498409183,-0.04241844029045282,-0.05657502161681868,-0.04519005906230883,-0.03184794067447666,-0.04591828323217607,-0.013840049517299108,0.05134893115194611,0.08826506640912843,-0.07183427393014419,-0.006281122483835337,0.15030670596203566,14
14,0.008635346373405095,0.1387210033296486,-0.4858215695382995,0.03738259056779605,-0.19423449958784367,0.0961056405035286,0.037720570063264264,0.16020179954577224,0.053840103199328124,-0.09084879265549647,0.01319942609503369,0.1991453719699454,0.09153023630254727,-0.0031740161267276587,0.031920934861942765,-0.05233978823651289,0.015918462401366015,-0.1517064101793296,-0.05616195949557253,0.041941558195835074,0.09664004317350672,-0.04203042154059853,-0.10085034336752095,-0.05512909792736453,-0.01103359960643112,-0.31853762330527574,-0.2015812621548521,15
15,-0.1493600137427662,0.018249696583045472,-0.0770997156073613,0.03274131958870746,0.04530076522331801,0.00011728193151385084,0.12536032070918385,-0.005988508105018678,0.0065055467535714406,-0.07188899676775762,-0.060836449111417806,0.0005509931231209137,0.04961465418305528,-0.06007746794635181,-0.008818764523683461,0.03236539503853881,0.0341201406534561,0.04276818240044463,0.005437435939360067,0.03168098815946177,0.031160803433625112,-0.048156019520185354,-0.03707607863041732,0.03202805791415806,0.03910251096144946,0.02297828899360475,-0.0007201734492272351,16
16,0.0492714311210199,0.06496086607070066,-2.4896311486208145,-0.07814631545115264,0.09115718844341174,-0.027957805663201697,0.13610796353551727,-0.046089139471883256,-0.007732617608172851,-0.07090608638798832,-0.08337343320664413,-0.053278421545468274,-0.057453563315438966,-0.047764954375110226,-0.009206609472704243,0.0008269225058815839,-0.07893155992174324,0.015811294721795374,0.0036857852392003965,0.07642536547321015,-0.007987937032463695,-0.05292628393445976,-0.008442227267067972,-0.029022130017902065,-0.06936502960421048,0.03615582799834858,-0.09233674373083459,17
17,-0.029106878731313655,0.3475981221744055,-1.7896039441308536,-0.13120116165200696,-0.25078346090767556,-0.603500668834469,-0.07381532801198146,-0.0076477153551405596,-0.07040167441202519,0.06144096778759575,-0.05933794167610745,-0.011868408773281344,0.0498345718135053,0.002777514165543374,-0.06160986693826306,0.035525762358524254,-0.006453220301692075,-0.025505261286366834,-0.07067758861537796,0.12791722269642755,0.11076029019531043,-0.09718700432804532,-0.10672404764154457,0.17555165260186603,-0.09541836684790019,0.07413774853777097,0.0744362189907168,18
18,-0.030105035911273396,0.15995418030293673,0.16262489592956858,-0.10619657913681141,0.060146870773594444,-0.3487375594811292,0.1427291381189282,0.003694543281687735,0.0007046518368513604,0.08638191876255609,0.05266221278976786,0.01939284162945335,-0.012534398834219989,0.050431154359844736,0.10473215941390131,0.01178565094161678,-0.07709558228082587,0.06273160321703185,-0.009184454020389048,0.1763415914324727,-0.031996597572411335,-0.13670101297577067,0.017425685962104816,0.16605021132023565,-0.11466044596745009,0.07877754159891474,0.025782833074393472,19
19,0.2400085058392711,0.16829274907304928,-1.3916641947477277,0.09347763635401835,0.05511873216629501,0.19272699321023384,-0.07884868611958842,0.019007678651512552,0.023940929871967016,-0.027009072131850075,0.17632872697402302,0.12375499608461166,-0.09488536776820755,0.032768487752011015,0.021334509788042733,0.019407649595320178,-0.11169665254404332,-0.04985945481966765,0.013644000135833905,-0.022601744230188493,-0.12902759937408997,0.04381102341328183,-0.00879096899534206,0.07535612255939697,-0.15410973409009823,-0.3252085292453129,-0.029946698682836077,20
20,0.004530920786036946,0.15144817480710387,1.6294621154447024,0.203224394404403,0.029347862791862203,-0.12403139211921746,-0.023682549678356767,0.011550116341184921,-0.03203479817755827,0.052471858428008146,0.03853218723744988,0.12997535325398563,-0.09233891024655225,-0.09372528490379696,-0.15616937861604901,0.20820754128175223,-0.02089749230717214,-0.21063840458881045,-0.06670216226936294,0.13463097745039723,-0.0009560044529037663,0.04004187669738896,-0.09392750768714798,0.1281160287993077,0.01987783243852218,-0.1114670181170462,0.1088607684354576,21
21,0.033905625850429125,0.09917876333694829,1.3887648510410953,-0.1401345282937497,-0.1649226608261319,-0.2162721776231363,-0.2365782559768302,-0.050934217662220636,0.04315253489441676,-0.08004905388749874,-0.06550967502193926,-0.1164755617851446,0.1289196853653295,0.061000172747820366,-0.02969922790209729,-0.1075704156568977,0.07377513870664507,0.007931018322034158,0.0076384483292577495,0.018754439426148052,0.04765885865925227,0.014893374409764213,-0.01650777330030868,-0.3590301105472036,-0.010508402858196127,-0.01946523735538434,0.03220545152857929,22
22,0.09624989668089583,0.11402219715114481,-0.12081360976987306,0.19854913243704078,0.44638250443614674,0.5233353505385351,0.13186600101546717,-0.03542199473091231,-0.09920732543159948,0.04042029871176476,-0.006185217144191375,0.05347020486767751,0.04268317920686663,0.14534998184914394,0.1659938881924146,-0.20570139727378942,-0.13507126022183144,-0.04217622409782334,-0.09154642295892956,0.035217029534030754,-0.013833670394491973,0.01721740374552658,0.002072784484101891,-0.18766868504696954,-0.0907745853738098,-0.15001585648142193,-0.010383897835490095,23
23,-0.09350118876928915,0.10649634643517815,0.7468052755986199,0.09202808986085524,0.02743741989079934,0.03161534666120864,0.04253164447461543,0.04208534003428601,0.005986409341086377,-0.04584139947091012,-0.02172035252737358,-0.016076334807810434,0.09655890029557243,-0.09861613084268256,-0.028688583620576236,0.10843405992938274,-0.13206796891646308,-0.09824622076978638,-0.09451276810962987,0.07098366121556828,-0.01231780258741935,-0.1853546507289487,-0.15564753517629187,0.11659719961683833,-0.15283708453018524,-0.05419730257270227,-0.13504002992471453,24
24,0.052469542166692695,0.05848122482677391,0.828270910334538,-0.17590855741533992,0.18219747670385775,-0.3125263000374577,0.029288497608476124,0.00021601668116141202,0.014111764049285713,0.11417455428790373,0.05640328164012734,-0.049393307100083245,-0.058404609448654055,-0.02900789331600709,0.04656494505564161,0.04519426913506222,-0.06469930497456869,0.11055070245627517,0.015390991320304685,0.09859767093567767,-0.12401232324087204,-0.08375601249145255,-0.05474161849381003,0.25313601157428567,0.26178457150581025,0.22671080075095018,0.1987508038461897,25
25,-0.06500994885965172,0.17706433959910603,-0.006882070374323977,0.02514208929289717,-0.15159386441284523,-0.13124165672138532,-0.10015360390334278,0.02184227071052407,0.026449332543261504,0.01260197460648471,0.08572685691397061,-0.021223774010381325,0.0445260351691111,-0.05559996051428043,0.049505699744663505,0.05292763100337887,0.06774771346542177,-0.14025643753163955,-0.010278159028473835,-0.10334209285163085,0.03137383507564632,-0.018808356813264926,0.06840041854152717,-0.049912731863512326,-0.0027006248495264466,-0.16299125610105628,-0.0802108601640811,26
26,0.03980670549035441,0.2567751620170373,0.4144864533814593,-0.2273542439663899,-0.2981800769185186,-0.2895071032934531,0.10050546471215561,-0.01308143038260561,-0.0025328913290248623,0.05728086284316049,0.01925535597737692,-0.022805768062287794,0.11916995080084022,0.1155440474512452,0.07664275048734837,0.012133825380331687,-0.04635067468514324,-0.06446058238332206,-0.10473240983157078,-0.016081741591443762,-0.021571806365328388,0.10990374679894792,0.0058234698894556874,-0.0970193607951943,0.08369947104093811,-0.13772031693230397,0.058446527943319435,27
27,0.06614777803873403,0.09025726949436175,-1.1648504738926393,-0.07639536374467368,0.1348179639342333,0.15419503659165656,0.025975708562094333,-0.03974210318539832,-0.011637738400938154,-0.03052114257365394,0.040728567699043386,-0.01781555261073597,0.008771429079088995,0.09522147331044724,0.08575458377059522,-0.05085460923515025,-0.13582680848789563,-0.048668952641985,-0.07845503974231295,-0.11923503300197937,0.07639367236808364,0.05699458729268888,0.026985466730966787,-0.1374445713805294,-0.2278718432286858,-0.1875118619139206,-0.17549334964500804,28
28,0.07528400727416318,0.17485817732840012,-0.7987168902174837,-0.2583284789068703,-0.16794791034031642,-0.3338563724353228,-0.16349158519437962,0.015677741310661658,0.0400812855740177,-0.013392088797941565,0.09484113326971978,0.03109323156765385,0.12725354546308867,-0.09789144461489846,0.06554078468586155,0.03820909302266414,0.04695544630355371,-0.034834627989616535,-0.026103245395233732,0.13069222550859605,0.0037739846402892524,-0.12318571710401366,0.03935963481833644,0.018665997875267123,0.20144766207690673,0.04759855777646119,-0.07644733985953683,29
29,0.010659286853605768,0.1910155674257002,1.1740697602996657,-0.07188173888751868,0.06158760207575018,0.07735956402149474,0.2813840224802101,-0.05082356154062411,-0.03249366451074241,-0.03329523875154748,-0.01621157810120544,-0.01640965849703232,0.05740739576389837,0.1283172276218799,0.054377129025933,-0.026428587643164657,-0.019593075954493968,-0.023491790318695322,-0.07186088556868231,-0.06218261027202437,0.011042036066337966,0.1565164223521263,0.04476997922347572,-0.18826362654445308,-0.17940195668300452,-0.22381344053411129,-0.08809812804279979,30
30,-0.11035564598499095,0.4161367186921121,0.3021987637030397,-0.09045736310056854,0.212192203167267,0.08928691326071521,-0.09671715331931958,-0.06698407024658866,-0.10289603252483803,-0.08058440239109095,-0.22298399325192325,-0.05096969922594139,0.06977690939986272,0.1787564689987481,0.19784108677264667,-0.03888482353004284,0.10896396771575484,0.3147963070458659,0.14194947915034248,-0.1660432041444863,0.13817687110438107,0.1907492478962693,0.2779639638709558,-0.10038898623127651,-0.20022673998910775,0.17066368764473797,-0.08605304111768285,31
31,0.046639331114886606,0.26614294390502063,-0.6203888462952851,0.0946564897057457,0.05104049624537692,-0.15508436005755444,0.11923617358177112,-0.019625942730802003,0.03196608366236192,0.03503054990815841,-0.04338418750190309,0.06655252778813613,-0.0055289101489626735,-0.09573143558010026,-0.10945713070015771,0.0021230208398834425,-0.03276994710620063,-0.1464264029583121,-0.14136421090192086,0.08031495764093884,-0.031996143443930584,0.019046618398899363,-0.17069762254822302,-0.14238065757933843,0.19297563023411343,-0.06794526133297908,0.07420241476132912,32
32,0.07462783680770786,0.3524593034171115,-0.8629805277135671,-0.01159699768486338,-0.07358332932479322,-0.1945772867457444,0.1826310257660359,0.03592026833944547,0.04882736096240846,0.024065732791120488,-0.06590260876252796,-0.010084252957459643,-0.015851714484801264,-0.13077378376738472,-0.072193560385892,0.007480273736327774,-0.017486167595528023,0.12518767374610365,-0.04606407809742461,0.02885950992112158,-0.014385566112975786,-0.09902087196496201,-0.09252083483214149,0.13242187263514582,0.009075348886327207,0.14117754607968266,-0.057159755206635514,33
33,-0.03893746634519714,0.5173103149852233,-0.3755351209880645,0.05424598604903047,0.050855289061761795,0.1779848030039333,0.0059377190654050695,-0.10240378045225955,-0.0077249618464846305,-0.02625413635714946,-0.0668052494237927,-0.036523412120130994,0.21280020197322805,0.13856185986444824,0.11086899731879514,0.02942721715801768,0.04834727379129766,0.10253010959128137,-0.032472924465938816,0.005224659718255428,0.027035856315506354,0.0020902327961960436,-0.05795276070225562,0.005779262131176596,0.13499732763047612,0.14665150455788303,0.055276766816258774,34
34,-0.10971761542337635,0.05100937045896685,-0.4246953814088348,-0.037248043641227586,-0.11228169857066214,0.15377577683694774,-0.14065926958702366,-0.10550121500358922,-0.035109639654021974,0.006769813648412778,-0.04876219793018193,-0.11299212175657089,0.16150734754761759,0.18918275518879069,0.08350987370243354,-0.15363349031814438,0.12936043025070276,0.16782479774015385,0.0869674389852779,-0.05050328190991455,0.037190007675923994,0.08191052042584092,-0.02718827771726713,-0.19983716196680393,0.19262988564657113,0.07055731011143515,0.0658400342704813,35
35,0.224716300014203,0.15892342461178333,2.040761620397006,-0.026987580085277574,0.15404782654223373,0.37375698181176575,0.22806065223555083,0.03364192504362973,0.04988577200952206,-0.0458069183970733,-0.00681194399315348,-0.08746885308874727,0.0001704380323030364,-0.054112378359161536,-0.013241424786154558,-0.07186054731923162,0.09555821036590792,0.06170679375564776,0.06889278313071125,0.014717264066972994,0.10210339890038186,-0.04604717049122308,0.0620700139036775,-0.0014119078725512138,0.08969564643816182,0.2303588959748055,0.01675433897954387,36
36,0.025565957251069738,0.43930274471715713,-1.5585104879741394,0.07546462668834461,-0.10312070511070502,0.37977802063318417,-0.005611618158992964,0.0909067267065417,-0.03408984999097196,-0.033203633995418966,-0.014950388407174067,0.038263107819191976,-0.08781369961557232,0.11623396558865501,0.02125684447172945,0.01008476053858865,-0.03307062896777224,0.06283128500088325,0.08910400573971211,0.2042285770645768,-0.049106849997854383,-0.07388296422990923,-0.04850468316597184,0.013093491846795624,-0.07502465283844856,0.04749512958607713,-0.06982545168026798,37
37,-0.03609063957998214,0.08476219190734122,-0.2576837517159424,-0.0772704156108143,-0.187720447900551,-0.10096363656817019,0.2033236457343865,0.0011613098748444845,0.09543540547264782,-0.00483086749339929,0.04637935917472293,0.08504917864445878,0.044828139300635395,-0.04857935828056983,-0.015278064660826807,-0.027092017242731477,0.016198439574927326,-0.05601797451484513,-0.06281879373757497,-0.05094161155762133,0.06497100933606176,0.07121194651181383,0.05568194808815744,-0.12293652544855331,-0.19616908823846205,-0.15320142562726152,-0.03988529794984885,38
38,-0.09656200917378613,0.06736458724771667,1.1057028684494232,-0.14745372837836396,-0.10577996937168385,-0.07457204336992443,0.08341899475633874,-0.0723472159050307,-0.0688435856569584,-0.014888494785465417,-0.061295153036656363,0.0074791621160774716,0.04621880394663934,0.05558408332553448,0.08395167306348314,-0.0823510046897204,-0.06313046381148656,-0.00866343619151208,-0.0787074444736987,-0.01739315646866489,0.03834874211022064,0.008205668590109782,-0.011124697473539646,-0.10130646003587841,-0.05587608573016042,0.0025329192357798486,-0.12049161851255481,39
39,-0.09977271534075512,0.05088200880375769,-0.411305738611341,-0.08364543926448975,-0.06300617933308508,-0.3841802005883218,-0.3041700925085683,-0.06339220460591259,0.005717361845980821,0.0670887463641956,-0.035033953882333844,0.03127980568390335,-0.014075981558028345,-0.005337278799377672,-0.0086111693180479,0.10921487226472165,0.07830692067887439,0.07722554741692605,0.005283004835963487,-0.08379401443562838,0.10968324507828879,0.10985733840893634,0.10459169389942571,0.15265503488379273,-0.15987093910032144,0.01486481285194995,0.042982160128398526,40
40,0.0023628122914675607,0.13682537439495063,-0.6474726030928586,-0.104448352949025,0.0013968142897215173,0.026556627619958827,0.05342544739094171,-0.12127996617897183,-0.08359751515800382,-0.01216120944790948,0.01762572292631369,-0.08912446830299826,0.07399745873935695,0.13796378830570677,0.06202836256009299,-0.03582716575950123,-0.08827515278387375,-0.14158675046334906,-0.092358343925925,-0.03196771311704995,0.024836397601819757,-0.06760750479672338,-0.07526423066486534,0.02152778832299821,0.0408386046310282,-0.03896502257779233,-0.010442870190701548,41
41,0.0341882863900381,0.12302670395774586,-0.6359343558017173,-0.0125317562896407,-0.06607747220596512,0.1691509984648869,0.07064471104894411,0.004536801660000575,0.013593087361548501,0.047457444191701344,0.0913246862376722,0.09541109250733353,-0.018039892138422765,-0.08879212711390179,-0.10465367756342318,-0.14273647662459188,0.07402791105830857,-0.05066890579998838,0.03849736023122166,-0.1047845920609916,0.07281560605659718,-0.0023608842048009108,0.05737275948886492,-0.2555818880393933,-0.08280550876746481,-0.21576849513259955,0.004063238060275602,42
42,0.10689122004723844,0.0940784731124507,-0.536085799724889,-0.21002185843084145,-0.04350445907917442,0.12330829874764589,0.06824714026592603,0.05496063107350859,-0.012439979268622118,-0.03067681003496776,0.022998053925692027,-0.06836806783081086,-0.10143882415629192,-0.024556560238889566,0.06528898365391242,0.11694011115330523,-0.19973278530203809,0.008432469247448626,-0.02247156003285185,-0.03509442316212286,-0.09078796422302188,0.09151347342012925,0.057096449633735696,0.3117810875060596,-0.16957012142399747,-0.031291017787555664,-0.10826404003054059,43
43,-0.13921177626132844,0.26450797431333606,-1.6270121204873256,0.20401123404605584,-0.16690640592209877,-0.19001289180031453,-0.1782615078700751,0.14526661824425632,0.09190427147557509,0.12754364244160885,0.17231212534865223,0.08960568426784932,-0.17053943589703047,-0.2376177430928257,-0.10573283398008528,0.09100802534184986,0.053060735534703994,0.02868432437032767,0.12259202521284568,-0.12622803156260382,-0.07369777190877823,0.026750103848492784,-0.029075326988897875,0.22449845636992663,-0.15696621594907711,-0.2764707159396975,-0.026720423099013083,44
44,0.1687690449629155,0.04139919574164538,-0.7109518832695055,-0.0374113592667611,0.21668323971306508,0.07244599123556596,0.13284312688105535,0.16851756424494174,0.009384233791537081,0.1315608682998532,-0.04874186217627494,-0.060369492937317186,-0.08936551266589109,-0.1391917203811193,-0.0655386837684379,0.028675058357083078,-0.03943605549756936,0.0363050848206888,0.0502854649292783,-0.0012423200412271765,-0.10103218171876956,0.024954279847427617,0.13172704177261058,0.010964908026609838,0.0039048156737027206,0.1090459997061673,0.08633939331544944,45
45,-0.16737920359157915,0.030520555349131034,-1.788744885955065,0.032839175340384504,0.16050696264818207,0.21504127624593758,0.08503858310417478,-0.09670636902864202,-0.057435099336570976,-0.0368467541362108,0.10231833741823294,0.05024013921794814,0.11073490132453645,0.09055867770196344,0.05396235144354453,-0.07559237238415427,-0.040825556254161406,-0.12760717018191303,0.0018196992665593867,0.15963663444683593,-0.0315834812679206,-0.0508482453196404,-0.028753213827547402,-0.207496561217071,0.08050409270863874,-0.027989252458024083,0.11687219582784962,46
46,-0.2513619505284804,0.18648874114006303,-0.05981927975017539,-0.1802646655074677,-0.3501756488957246,-0.355320618869308,0.02611705758611837,-0.008770039601512531,0.05633065692995393,0.02522896011952986,-0.06518547740572499,0.020202648151195508,0.03436384857370155,-0.10645313930688846,0.07147813382057105,0.08052218581423652,-0.010437706051226268,0.08823779680099872,-0.036380347379893645,0.12377110655909086,0.04324593795754528,-0.10077062593505046,-0.02599924858483107,0.1762469405038099,-0.21232344043481385,0.1181049588544361,-0.2868826442634002,47
47,-0.01400413642384079,0.04027904727295759,-0.30929845567433173,0.08438639991292628,0.2701018188480291,-0.04433984869896654,-0.025064555644585578,0.06109534720922504,0.012232877124087348,0.052708189300570654,-0.07573699883024537,-0.05085030872100061,0.10571117636713995,0.09054165231407527,0.1267873525506257,-0.016988334902082014,0.009568552969190892,-0.0051493600294409666,-0.03388770564363703,0.018137997348202713,-0.06593183885739388,-0.13579444156823003,-0.10660863686233116,0.16316947346262756,0.19967144825141658,0.280847506840518,0.2552298395620331,48
48,-0.15707996968067472,0.2572475512373464,2.1383447552109613,0.0627058938632968,0.14607389874663093,-0.061764070853430074,-0.12636983135438562,-0.10985630370503414,-0.047326101831579384,-0.07316571500637517,-0.05327042502289677,0.01908565028635559,0.05336279686440134,0.08556221755636326,0.08810604672467075,0.020089504346175686,0.08680154487610782,0.09921081489692041,0.02248328667753253,0.015699432238093055,0.02427400931365661,0.07920631902494114,0.0730672503621543,-0.06208055699304246,0.14501581673525363,0.11339534375389591,0.032097509400943906,49
49,0.0975653634530699,0.20830353725600345,-0.07069133630814042,-0.2550282135001873,-0.33786463945309275,-0.20501705557590913,-0.025695209072705626,0.05774706547675521,0.07823044107584731,0.09145262803007277,0.03681770143080287,-0.0032225302485712625,-0.10285146627248075,0.1260437971011057,-0.0059900952901942835,-0.01582741643213618,0.010586281815916535,0.1515835511641098,-0.0005829370952440082,0.026444305004158827,-0.053119388767399786,0.18429700833047016,0.05231526296934106,0.21689777396932342,-0.16221664059840887,-0.1880801692644056,0.003733741047506535,50
50,0.0516239420514553,0.17389888999411615,-0.7552669532691453,0.023316454465808108,0.05054908064161341,0.08962208815824885,-0.07075759906810838,0.03224387770528373,-0.02482430672781258,0.0069020816858418686,0.052469479545322016,-0.027094599182864474,0.020204525448365557,0.08401138449356778,0.04038498895746208,0.07907551544744552,0.04681459862123534,-0.1712011206081633,-0.03626872616129527,-0.0870821414742239,0.016070334173372777,0.06380744201538356,0.07774113199589618,0.024009624622885584,0.11236214805349766,-0.09444713932387158,0.032836160922513576,51
51,-0.05335637914242642,0.29977511544221297,1.0141278005685064,0.06564028879118401,-0.05990406190691918,-0.07390145968126048,0.11339170165427609,0.022698520861523405,0.024287147429948145,-0.05872453432619277,-0.001118556716395504,0.0007725784484291289,-0.03400881438019324,0.012565892478606643,0.002535246658451107,0.1489387490359133,-0.08207885254790145,-0.11462105464982643,-0.07623449671704377,0.03070754054512135,-0.08988014177905576,-0.023065767030216285,-0.15068215280502742,0.2530938250201283,-0.09587296010164173,0.04184204011671425,0.027979868674227953,52
